District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
Khammam,Khammam_Urban,07-01-2020,0,22.1,31.2,60.2,96.9,0.8,0
Khammam,Khammam_Urban,08-01-2020,0,21.4,31.3,59.3,98,1.1,0
Khammam,Khammam_Urban,09-01-2020,0,19.8,31.7,63,98.4,1.4,0
Khammam,Khammam_Urban,10-01-2020,0,21.9,31.1,63.1,97.2,0.8,0
Khammam,Khammam_Urban,11-01-2020,0,22,31,61.3,93,0.9,0
Khammam,Khammam_Urban,12-01-2020,0,20,31.7,57,97.1,1.2,0
Khammam,Khammam_Urban,13-01-2020,0,18.5,32,39.8,95.8,1.1,0
Khammam,Khammam_Urban,14-01-2020,0,20.2,32.2,47.3,98.6,1.1,0
Khammam,Khammam_Urban,15-01-2020,0,19.6,31.3,54,98.8,0.9,0
Khammam,Khammam_Urban,16-01-2020,0,19.6,31.4,51.7,98,0.9,0
Khammam,Khammam_Urban,17-01-2020,0,21.2,32,50.6,99.1,1,0
Khammam,Khammam_Urban,18-01-2020,0,22,32.2,49,99,0.9,0
Khammam,Khammam_Urban,19-01-2020,0,22.2,32.5,55.1,98.2,0.8,0
Khammam,Khammam_Urban,20-01-2020,0,21.4,32.4,59.9,98.8,0.8,0
Khammam,Khammam_Urban,21-01-2020,0,21.7,32.5,58.1,97.5,0.9,0
Khammam,Khammam_Urban,22-01-2020,0,20.9,32.3,53.7,99,0.8,0
Khammam,Khammam_Urban,23-01-2020,0,21.6,32.9,43.3,98.3,0.9,0
Khammam,Khammam_Urban,24-01-2020,0,21.4,33.3,53.8,98.7,0.7,0
Khammam,Khammam_Urban,25-01-2020,0,22.4,34.8,43.9,98,1,0
Khammam,Khammam_Urban,26-01-2020,0,21.1,34.5,43.9,99.1,,0
Khammam,Khammam_Urban,27-01-2020,0,21.4,34.7,44.2,97.8,0.1,0
Khammam,Khammam_Urban,28-01-2020,0,22.1,34.6,40.3,98.6,,0
Khammam,Khammam_Urban,29-01-2020,0,23,33.4,48.2,97,1,0
Khammam,Khammam_Urban,30-01-2020,0,22.4,33.4,56.1,97.3,,0
Khammam,Khammam_Urban,31-01-2020,0,23.8,34.7,57.5,95.2,,0
Khammam,Khammam_Urban,01-02-2020,0,22.7,32.5,57.5,96.8,,0
Khammam,Khammam_Urban,02-02-2020,0,22.1,33.6,55.1,98,65.1,0
Khammam,Khammam_Urban,03-02-2020,0,22,32.3,53.9,98.9,65.1,0
Khammam,Khammam_Urban,04-02-2020,0,21.9,32.2,57.4,98.5,65.1,0
Khammam,Khammam_Urban,05-02-2020,0,22.2,33.7,51.3,98.5,,0
Khammam,Khammam_Urban,06-02-2020,0,21.3,33.6,52,97.7,,0
Khammam,Khammam_Urban,07-02-2020,0,22.2,34.1,47.5,97.1,,0
Khammam,Khammam_Urban,08-02-2020,0,22.2,32.3,56.6,95.6,,0
Khammam,Khammam_Urban,09-02-2020,0.4,22.6,32.4,58,95.2,,0
Khammam,Khammam_Urban,10-02-2020,1.9,21.7,27.2,70.4,97.1,,0
Khammam,Khammam_Urban,11-02-2020,0,23.6,30.3,66.3,96.4,,0
Khammam,Khammam_Urban,12-02-2020,0,22.3,32.7,56.4,98,,0
Khammam,Khammam_Urban,13-02-2020,0,22.2,32.3,56.9,97.2,,0
Khammam,Khammam_Urban,14-02-2020,0,21.6,35.2,24.2,89.6,,0
Khammam,Khammam_Urban,15-02-2020,0,20.7,35.3,19.7,91.6,,0
Khammam,Khammam_Urban,16-02-2020,0,21.7,36.6,38.6,97.3,,0
Khammam,Khammam_Urban,17-02-2020,0,20.7,35.8,42.9,96.9,,0
Khammam,Khammam_Urban,18-02-2020,0,21.3,35.5,41.6,97.4,,0
Khammam,Khammam_Urban,19-02-2020,0,22,34.7,44.8,97.7,,0
Khammam,Khammam_Urban,20-02-2020,0,21.7,34.2,53.6,96.9,,0
Khammam,Khammam_Urban,21-02-2020,0,21.2,33.3,54.4,97,,0
Khammam,Khammam_Urban,22-02-2020,0,20.5,32.9,47.2,96,,0
Khammam,Khammam_Urban,23-02-2020,0,21,33.8,47.9,97.3,,0
Khammam,Khammam_Urban,24-02-2020,0,22.2,34.5,47.3,98.8,,0
Khammam,Khammam_Urban,25-02-2020,0,22.1,34.7,41.3,98.4,,0
Khammam,Khammam_Urban,26-02-2020,0,22.5,33.2,52.5,98,,0
Khammam,Khammam_Urban,27-02-2020,0,22.1,35,51.2,84.1,1.1,0
Khammam,Khammam_Urban,28-02-2020,0,22.5,35.1,33.5,95.6,0.9,0
Khammam,Khammam_Urban,29-02-2020,0,22.1,34.7,43.9,95.2,0.7,0
Khammam,Khammam_Urban,01-03-2020,0,22.1,35,46.2,96.3,0.7,0
Khammam,Khammam_Urban,02-03-2020,0,22.5,34.9,49.6,95.9,0.8,0
Khammam,Khammam_Urban,03-03-2020,0,22.2,34.5,54.3,97.8,0.5,0
Khammam,Khammam_Urban,04-03-2020,0,23.8,35.1,47.9,97,0.9,0
Khammam,Khammam_Urban,05-03-2020,0,22.8,35.4,38.7,97,0.5,0
Khammam,Khammam_Urban,06-03-2020,0.3,24.6,34.2,54,96.8,0.9,0
Khammam,Khammam_Urban,07-03-2020,16,24.5,33.4,66.9,97.7,0.9,0
Khammam,Khammam_Urban,08-03-2020,0.6,24.2,31.3,75.8,99.2,0.9,0
Khammam,Khammam_Urban,09-03-2020,0,23.5,32.6,70.5,98.4,0.7,0
Khammam,Khammam_Urban,10-03-2020,0,24,33.9,58.7,97.6,0.7,0
Khammam,Khammam_Urban,11-03-2020,0,23.1,35.9,54.2,98.1,0.9,0
Khammam,Khammam_Urban,12-03-2020,0,24.2,35.2,50.5,96.2,0.7,0
Khammam,Khammam_Urban,13-03-2020,0,24.2,36.3,44.9,98.5,0.7,0
Khammam,Khammam_Urban,14-03-2020,0,22.6,36,49,98.5,1.1,0
Khammam,Khammam_Urban,15-03-2020,0,22.3,35.7,55.3,97.6,0.5,0
Khammam,Khammam_Urban,16-03-2020,0,22.9,36.2,51.1,97.3,0.9,0
Khammam,Khammam_Urban,17-03-2020,0,24.4,36.5,50.4,97.6,0.7,0
Khammam,Khammam_Urban,18-03-2020,0,23.9,37.4,43.3,98.3,0.6,0
Khammam,Khammam_Urban,19-03-2020,0,24.8,37.8,44.7,95.8,0.6,0
Khammam,Khammam_Urban,20-03-2020,1.7,24.6,37.4,42.6,91.4,1.1,0
Khammam,Khammam_Urban,21-03-2020,0,24.1,36.9,49.6,97.6,0.7,0
Khammam,Khammam_Urban,22-03-2020,0,24.7,37.6,50.1,97.6,0.8,0
Khammam,Khammam_Urban,23-03-2020,0,24.5,37.1,46.7,98,1.1,0
Khammam,Khammam_Urban,24-03-2020,0,24.3,36.3,48.3,97.2,0.9,0
Khammam,Khammam_Urban,25-03-2020,0,24.5,37.5,46,97,0.5,0
Khammam,Khammam_Urban,26-03-2020,0,24.6,36.7,50.3,97.2,0.5,0
Khammam,Khammam_Urban,27-03-2020,0,24.6,38.1,42.2,96.6,0.5,0
Khammam,Khammam_Urban,28-03-2020,0,23.6,38.3,41.4,81.5,0.8,0
Khammam,Khammam_Urban,29-03-2020,0,25,38.6,31.6,77.5,0.5,0
Khammam,Khammam_Urban,30-03-2020,0,25.1,39.1,30,84.2,0.7,0
Khammam,Khammam_Urban,31-03-2020,0,25.2,38.6,30.5,89,0.5,0
Khammam,Konijerla,01-01-2020,0,18.6,28.9,56.2,94.8,14.2,0
Khammam,Konijerla,02-01-2020,0,20,30.7,58.5,94.3,11.9,0
Khammam,Konijerla,03-01-2020,0,20.4,29.6,64.8,93.4,14.5,0
Khammam,Konijerla,04-01-2020,2,20.9,29.3,66.9,96.3,11.4,0
Khammam,Konijerla,05-01-2020,0,21.2,27.1,76.2,94.2,6,0
Khammam,Konijerla,06-01-2020,0,19.3,29.6,59.8,93,8.5,0
Khammam,Konijerla,07-01-2020,0,20.6,29.8,57,92.1,10.7,0
Khammam,Konijerla,08-01-2020,0,20,30.2,56.7,95.2,10.9,0
Khammam,Konijerla,09-01-2020,0,19.5,30,59.4,95.6,10.8,0
Khammam,Konijerla,10-01-2020,0,20.1,30.3,58.1,95,7.4,0
Khammam,Konijerla,11-01-2020,0,20.7,30.6,57,93.4,6.8,0
Khammam,Konijerla,12-01-2020,0,16.9,30.9,49.8,95.3,6,0
Khammam,Konijerla,13-01-2020,0,17.1,31.4,44.3,95.4,6.9,0
Khammam,Konijerla,14-01-2020,0,19.1,31.7,42.9,95.5,4.6,0
Khammam,Konijerla,15-01-2020,0,17.4,29.9,53.6,95.7,10.7,0
Khammam,Konijerla,16-01-2020,0,17.9,29.8,50.5,95.7,10.8,0
Khammam,Konijerla,17-01-2020,0,19.6,30.2,51.3,95.8,12.5,0
Khammam,Konijerla,18-01-2020,0,20.6,31.7,47.2,95.7,13,0
Khammam,Konijerla,19-01-2020,0,21.3,31.1,49.9,95.2,8.9,0
Khammam,Konijerla,20-01-2020,0,19.8,30.9,53.6,95.7,9.2,0
Khammam,Konijerla,21-01-2020,0,20.6,31.2,53.2,93.9,6.5,0
Khammam,Konijerla,22-01-2020,0,19.5,31,52.7,95.4,9.9,0
Khammam,Konijerla,23-01-2020,0,20.3,32,47.8,95.6,10.9,0
Khammam,Konijerla,24-01-2020,0,19.2,31.7,48.5,95.8,7.1,0
Khammam,Konijerla,25-01-2020,0,21.1,32.6,40.8,95.3,7.1,0
Khammam,Konijerla,26-01-2020,0,19.1,32.9,44.4,95.5,7.4,0
Khammam,Konijerla,27-01-2020,0,19,32.5,45.3,95.3,7.6,0
Khammam,Konijerla,28-01-2020,0,21.2,33.6,41,95.3,7.5,0
Khammam,Konijerla,29-01-2020,0,21.8,32.1,46.1,94.1,12.2,0
Khammam,Konijerla,30-01-2020,0,21.5,32.4,51.3,95,10.7,0
Khammam,Konijerla,31-01-2020,0,21.9,32.3,55.7,93.7,7.6,0
Khammam,Konijerla,01-02-2020,0,21.5,31.4,56.3,94.1,7.7,0
Khammam,Konijerla,02-02-2020,0,20.5,31.8,52,95.1,10.7,0
Khammam,Konijerla,03-02-2020,0,20.5,31.5,52,95.7,10.1,0
Khammam,Konijerla,04-02-2020,0,20.3,31.1,51.9,95.4,9.9,0
Khammam,Konijerla,05-02-2020,0,21.3,32.3,52.3,95.4,9.4,0
Khammam,Konijerla,06-02-2020,0,19.2,32.8,47.4,95.4,14.1,0
Khammam,Konijerla,07-02-2020,0,21.1,32.5,47.5,94.3,13.3,0
Khammam,Konijerla,08-02-2020,0,20.2,31.3,48.6,94.1,12.1,0
Khammam,Konijerla,09-02-2020,0,21.4,31.3,50.1,92.6,11.5,0
Khammam,Konijerla,10-02-2020,1,19.7,25.8,71.9,93.8,10.1,0
Khammam,Konijerla,11-02-2020,0,21.6,29.5,59.9,93.1,10.2,0
Khammam,Konijerla,12-02-2020,0,20.8,31.3,52.6,95.3,12,0
Khammam,Konijerla,13-02-2020,0,20,31.8,51.8,95.1,8.3,0
Khammam,Konijerla,14-02-2020,0,18.8,33.7,28.9,84.4,10,0
Khammam,Konijerla,15-02-2020,0,18,34.9,30.2,87,4,0
Khammam,Konijerla,16-02-2020,0,19.3,35.7,34.9,94.4,6.2,0
Khammam,Konijerla,17-02-2020,0,19,34,36.3,95.1,5.1,0
Khammam,Konijerla,18-02-2020,0,18.7,33.7,40,95.2,9.1,0
Khammam,Konijerla,19-02-2020,0,20,33.6,42.5,95.2,6.9,0
Khammam,Konijerla,20-02-2020,0,19.6,32.3,51.3,95.3,10.1,0
Khammam,Konijerla,21-02-2020,0,19,31.8,49.7,95.3,8.7,0
Khammam,Konijerla,22-02-2020,0,17.8,31.4,45.4,95.6,12.1,0
Khammam,Konijerla,23-02-2020,0,18.8,32.5,44.8,94.3,7.9,0
Khammam,Konijerla,24-02-2020,0,20.6,33.2,46,95.6,8.6,0
Khammam,Konijerla,25-02-2020,0,20.5,33.4,43.5,95.6,9.5,0
Khammam,Konijerla,26-02-2020,0,21.7,32.5,47.5,95.4,12.9,0
Khammam,Konijerla,27-02-2020,0,21,33.8,47.8,84.2,9.5,0
Khammam,Konijerla,28-02-2020,0,20.8,34,32.3,92.6,9,0
Khammam,Konijerla,29-02-2020,0,21.3,33.3,41.9,92,11.5,0
Khammam,Konijerla,01-03-2020,0,20.5,33,47.4,94.2,11.7,0
Khammam,Konijerla,02-03-2020,0,21.3,33.4,44.1,94.1,8.1,0
Khammam,Konijerla,03-03-2020,0,20.8,33.1,49.7,95.2,9.8,0
Khammam,Konijerla,04-03-2020,0,21.7,33.5,50.4,94.2,8.1,0
Khammam,Konijerla,05-03-2020,0,21.6,34.5,39.1,95.3,10.8,0
Khammam,Konijerla,06-03-2020,0,23,33.3,51.5,95.3,15.2,0
Khammam,Konijerla,07-03-2020,3.3,23.2,30.9,62.1,94.2,12.3,0
Khammam,Konijerla,08-03-2020,0.9,22.6,29,74.4,96.1,13.1,0
Khammam,Konijerla,09-03-2020,0.2,22.3,32.8,59.4,95.9,7.9,0
Khammam,Konijerla,10-03-2020,0,21.9,32.9,54.8,95.1,8.4,0
Khammam,Konijerla,11-03-2020,0,21.7,33.7,48.9,95.5,12.6,0
Khammam,Konijerla,12-03-2020,0,21.9,34.6,47.3,94.1,12.3,0
Khammam,Konijerla,13-03-2020,0,22.5,35.1,46.4,95.8,11.8,0
Khammam,Konijerla,14-03-2020,0,21,35.1,45.7,95.9,10.8,0
Khammam,Konijerla,15-03-2020,0,21.3,34.7,50,95.4,11.1,0
Khammam,Konijerla,16-03-2020,0,21.9,34.7,44.6,95.1,9.9,0
Khammam,Konijerla,17-03-2020,0,22.6,35.6,46.6,95,8.9,0
Khammam,Konijerla,18-03-2020,0,22,36.4,42.3,95.8,7.7,0
Khammam,Konijerla,19-03-2020,0,23,35.7,41,92.8,6.5,0
Khammam,Konijerla,20-03-2020,1.9,22.8,36.4,42,92,10.7,0
Khammam,Konijerla,21-03-2020,0.2,23.1,35.6,47.1,95.1,9.6,0
Khammam,Konijerla,22-03-2020,0,23.7,35.4,48.1,95.3,9.5,0
Khammam,Konijerla,23-03-2020,0,22.6,35.7,46.1,95.4,10.7,0
Khammam,Konijerla,24-03-2020,0,22.8,34.7,46.5,94.2,12.1,0
Khammam,Konijerla,25-03-2020,0,22.7,35.8,44.1,94.2,7.7,0
Khammam,Konijerla,26-03-2020,0,22.9,36.2,45.3,93.6,9,0
Khammam,Konijerla,27-03-2020,0,22.7,36.6,37.4,92.6,6.6,0
Khammam,Konijerla,28-03-2020,0,21.7,36.2,42.6,87.6,8.7,0
Khammam,Konijerla,29-03-2020,0,22.9,37.4,35,80.9,8.8,0
Khammam,Konijerla,30-03-2020,0,22.5,37.7,34.1,85.7,7.7,0
Khammam,Konijerla,31-03-2020,0,23.7,37.8,34,88.4,8.1,0
Khammam,Enkuru,01-01-2020,0,20.5,31.1,54.6,92.3,11.6,0
Khammam,Enkuru,02-01-2020,0,21.8,32.7,55.5,93.3,14.6,0
Khammam,Enkuru,03-01-2020,0,21.8,32.3,62.6,94.1,14.6,0
Khammam,Enkuru,04-01-2020,2.2,23.3,31.3,67.2,96.2,13.4,0
Khammam,Enkuru,05-01-2020,0,22.7,28.6,74,93.5,5,0
Khammam,Enkuru,06-01-2020,0,21.7,32.4,56.6,91.4,8.4,0
Khammam,Enkuru,07-01-2020,0,21.4,31.2,55.2,91.9,11.5,0
Khammam,Enkuru,08-01-2020,0,21.4,32.6,55.4,94.4,11,0
Khammam,Enkuru,09-01-2020,0,23.1,31.1,57.3,92.8,14.5,0
Khammam,Enkuru,10-01-2020,0,22,31.4,59.6,96.1,12.1,0
Khammam,Enkuru,11-01-2020,0,21.5,32.7,54.9,95.3,8.3,0
Khammam,Enkuru,12-01-2020,0,17.9,32.7,52.6,95.5,5,0
Khammam,Enkuru,13-01-2020,0,18.2,33.2,42.9,92.2,9.1,0
Khammam,Enkuru,14-01-2020,0,19.5,33.2,47.6,96.2,4.3,0
Khammam,Enkuru,15-01-2020,0,19.3,31.5,54.5,93.9,10.7,0
Khammam,Enkuru,16-01-2020,0,18.6,31.4,53.4,96.5,12.7,0
Khammam,Enkuru,17-01-2020,0,20,32.7,54.3,95.2,15.2,0
Khammam,Enkuru,18-01-2020,0,21.6,33.9,52.1,95.8,13.3,0
Khammam,Enkuru,19-01-2020,0,22.3,33.1,52.3,93.8,11,0
Khammam,Enkuru,20-01-2020,0,21.7,32.9,54,96,12.1,0
Khammam,Enkuru,21-01-2020,0,21.8,32.7,54.3,94.8,7,0
Khammam,Enkuru,22-01-2020,0,21.2,32.6,53.7,93.9,11.4,0
Khammam,Enkuru,23-01-2020,0,22.1,33.8,48.7,95,10,0
Khammam,Enkuru,24-01-2020,0,20.6,33.8,54.9,95.4,7.7,0
Khammam,Enkuru,25-01-2020,0,21.6,34.9,46,95.1,7.2,0
Khammam,Enkuru,26-01-2020,0,21.8,35.4,46.6,96.1,7.3,0
Khammam,Enkuru,27-01-2020,0,20.2,35,49.2,96.1,9.7,0
Khammam,Enkuru,28-01-2020,0,23.4,35.5,44.5,93.6,9.9,0
Khammam,Enkuru,29-01-2020,0,24.7,33.8,52.4,89.9,15.8,0
Khammam,Enkuru,30-01-2020,0,23,34,54.9,94.2,10.7,0
Khammam,Enkuru,31-01-2020,0,23.4,35,55.2,86.8,6.8,0
Khammam,Enkuru,01-02-2020,0,24.4,33.8,54,90.7,12.4,0
Khammam,Enkuru,02-02-2020,0,21.7,33.9,54.8,96.1,13.6,0
Khammam,Enkuru,03-02-2020,0,22,33.8,55.3,94.3,14.5,0
Khammam,Enkuru,04-02-2020,0,23.1,33.2,52.9,92.1,10.6,0
Khammam,Enkuru,05-02-2020,0,23.4,33.9,54.9,95,12.9,0
Khammam,Enkuru,06-02-2020,0,20.5,34,51.2,95.4,12.5,0
Khammam,Enkuru,07-02-2020,0,24,33.6,50.2,92.9,15.5,0
Khammam,Enkuru,08-02-2020,0,23.1,33.4,54.8,92.3,13.2,0
Khammam,Enkuru,09-02-2020,0,23.4,33.1,51.8,92.5,13.9,0
Khammam,Enkuru,10-02-2020,0.2,21.9,28.5,66.3,93,7.1,0
Khammam,Enkuru,11-02-2020,0.7,23.4,31.4,56.2,91.6,9.8,0
Khammam,Enkuru,12-02-2020,0,21.6,32.4,56.7,96,9.8,0
Khammam,Enkuru,13-02-2020,0,21.8,35.5,46.9,92.9,8.9,0
Khammam,Enkuru,14-02-2020,0,19.5,35.2,33,81.6,7.7,0
Khammam,Enkuru,15-02-2020,0,18.4,35.2,31,89.3,6.7,0
Khammam,Enkuru,16-02-2020,0,19.6,36.5,37.2,94.9,5.9,0
Khammam,Enkuru,17-02-2020,0,19.3,36.2,40.8,95.2,10.1,0
Khammam,Enkuru,18-02-2020,0,19.3,35.3,44.7,95.2,10.8,0
Khammam,Enkuru,19-02-2020,0,22.3,35,48.6,93.4,9.9,0
Khammam,Enkuru,20-02-2020,0,22,33.8,49.9,93.6,13.9,0
Khammam,Enkuru,21-02-2020,0,21.6,33.9,53.8,93.7,15.5,0
Khammam,Enkuru,22-02-2020,0,19.4,33.7,50,89.6,15.3,0
Khammam,Enkuru,23-02-2020,0,19.8,33.9,46.8,95.4,11.7,0
Khammam,Enkuru,24-02-2020,0,22.1,34.1,50.6,96.3,9.6,0
Khammam,Enkuru,25-02-2020,0,23.6,34.4,47.3,91.6,14.9,0
Khammam,Enkuru,26-02-2020,0,22.3,33.8,48.6,94.9,13.2,0
Khammam,Enkuru,27-02-2020,0,21,35.4,48,76.4,8.7,0
Khammam,Enkuru,28-02-2020,0,21.8,36.5,31.6,92.9,9.1,0
Khammam,Enkuru,29-02-2020,0,21.4,34.2,45,91.2,12.7,0
Khammam,Enkuru,01-03-2020,0,23.2,34.7,45.3,90.9,14.8,0
Khammam,Enkuru,02-03-2020,0,23.4,35.4,46.6,92.1,12.2,0
Khammam,Enkuru,03-03-2020,0,21.7,34.8,48,95.1,9.9,0
Khammam,Enkuru,04-03-2020,0,23.9,35.1,54.5,87,12.8,0
Khammam,Enkuru,05-03-2020,0,24.7,36.3,43.6,90.4,15.8,0
Khammam,Enkuru,06-03-2020,0,25.9,34.9,54.6,90.1,15.2,0
Khammam,Enkuru,07-03-2020,7.1,25.9,34.1,60.3,95.3,15.3,0
Khammam,Enkuru,08-03-2020,0.7,24.3,31.4,70.4,95.3,15.2,0
Khammam,Enkuru,09-03-2020,0,23.8,34.1,57.1,96.6,14.5,0
Khammam,Enkuru,10-03-2020,0.3,24.2,35,55.3,93.3,13.2,0
Khammam,Enkuru,11-03-2020,0,25.4,36.2,50.9,91.5,15.4,0
Khammam,Enkuru,12-03-2020,0,24.7,35.1,52.4,90.4,13.2,0
Khammam,Enkuru,13-03-2020,0,25.9,36.3,55,90.4,15.2,0
Khammam,Enkuru,14-03-2020,0,22.4,36.2,54.5,94.3,13.3,0
Khammam,Enkuru,15-03-2020,0,23.5,36.3,55.2,96.4,11.1,0
Khammam,Enkuru,16-03-2020,0,23.7,36.5,48.9,95.5,13.9,0
Khammam,Enkuru,17-03-2020,0,23.5,36.7,50.5,93.5,10.6,0
Khammam,Enkuru,18-03-2020,0,23.4,37.5,49.5,93.9,14.7,0
Khammam,Enkuru,19-03-2020,1.5,23.4,37.5,44.3,87.5,8.3,0
Khammam,Enkuru,20-03-2020,2,25.5,38.3,45.8,88.2,9.7,0
Khammam,Enkuru,21-03-2020,1.2,26,36.5,52.9,88.8,12,0
Khammam,Enkuru,22-03-2020,0,25.9,36.7,53.4,90.3,14.7,0
Khammam,Enkuru,23-03-2020,0,23.5,36.5,54.2,93.4,10.6,0
Khammam,Enkuru,24-03-2020,0,25.9,36.3,52.3,88.4,11,0
Khammam,Enkuru,25-03-2020,0,25.8,37.5,48.1,90.1,12.4,0
Khammam,Enkuru,26-03-2020,0,24.9,36.7,50.9,91.2,13.3,0
Khammam,Enkuru,27-03-2020,0,23.4,37.3,40.3,87.9,9.5,0
Khammam,Enkuru,28-03-2020,0,24.7,37.8,47.8,77,12.7,0
Khammam,Enkuru,29-03-2020,0,23.5,38.5,37.8,73.8,8.4,0
Khammam,Enkuru,30-03-2020,0,22.8,39,36,81,7.8,0
Khammam,Enkuru,31-03-2020,0,24.9,38.9,38.7,87.5,10.4,0
Khammam,Kalluru,01-01-2020,0,20.6,30.8,52.9,90.8,0.7,0
Khammam,Kalluru,02-01-2020,0,21.4,30.1,66.1,96.2,3.3,0
Khammam,Kalluru,03-01-2020,0,21.7,30.1,58.2,89.7,6.4,0
Khammam,Kalluru,04-01-2020,2.6,21.3,30.7,72.7,100,0.1,0
Khammam,Kalluru,05-01-2020,0,21.7,28.2,75.8,95.9,5.3,0
Khammam,Kalluru,06-01-2020,0,20.9,30.7,60,100,0.1,0
Khammam,Kalluru,07-01-2020,0,21.9,30.1,63.5,100,7.9,0
Khammam,Kalluru,08-01-2020,0,20.3,30.4,57.6,92.3,5.5,0
Khammam,Kalluru,09-01-2020,0,20.3,30.1,54.7,96.2,2.4,0
Khammam,Kalluru,10-01-2020,0,20.4,30.6,62.6,96.2,0.9,0
Khammam,Kalluru,11-01-2020,0,22,30.1,67.2,100,2.3,0
Khammam,Kalluru,12-01-2020,0,19.8,30.1,62.6,88.9,4.2,0
Khammam,Kalluru,13-01-2020,0,19.7,31.5,49.1,97.8,2,0
Khammam,Kalluru,14-01-2020,0,22.4,32.4,55.8,98.8,5.8,0
Khammam,Kalluru,15-01-2020,0,20.6,30.1,49.4,95.5,0.1,0
Khammam,Kalluru,16-01-2020,0,20.3,30.5,57.2,95.6,3,0
Khammam,Kalluru,17-01-2020,0,21.5,30.1,62.6,96.2,2.1,0
Khammam,Kalluru,18-01-2020,0,22.4,33.3,51.8,90.7,1.3,0
Khammam,Kalluru,19-01-2020,0,22.3,33,54,100,7.2,0
Khammam,Kalluru,20-01-2020,0,22.2,31.9,51.8,98.2,6,0
Khammam,Kalluru,21-01-2020,0,22.2,33.2,55.8,100,4.5,0
Khammam,Kalluru,22-01-2020,0,22.2,33.1,55.8,98.7,1.5,0
Khammam,Kalluru,23-01-2020,0,21.9,32.6,50.9,91.2,2.5,0
Khammam,Kalluru,24-01-2020,0,21.1,33.2,58.5,91.2,0.1,0
Khammam,Kalluru,25-01-2020,0,22.4,34.9,52.5,92.6,4.8,0
Khammam,Kalluru,26-01-2020,0,22.4,33,50.9,96.2,0.1,0
Khammam,Kalluru,27-01-2020,0,20.7,34.7,52.8,91.4,0.9,0
Khammam,Kalluru,28-01-2020,0,22.1,34.8,46,100,0.1,0
Khammam,Kalluru,29-01-2020,0,24.5,32.8,55.4,91.7,1.8,0
Khammam,Kalluru,30-01-2020,0,22.2,33.2,58,92.2,7.6,0
Khammam,Kalluru,31-01-2020,0,22.5,32.8,58.9,91.5,5.6,0
Khammam,Kalluru,01-02-2020,0,22.3,32.7,56.7,98.2,4.5,0
Khammam,Kalluru,02-02-2020,0,22,33.1,58.7,93.2,9.3,0
Khammam,Kalluru,03-02-2020,0,21.8,33.3,55.7,99.8,4.9,0
Khammam,Kalluru,04-02-2020,0,21.5,32.8,62.6,92.4,1.4,0
Khammam,Kalluru,05-02-2020,0,22.2,32.7,63.1,96.3,9.4,0
Khammam,Kalluru,06-02-2020,0,22.4,33.2,55,90.2,6.2,0
Khammam,Kalluru,07-02-2020,0,22.1,32.8,55.6,100,5.8,0
Khammam,Kalluru,08-02-2020,0,21.8,33,55,98.1,8.9,0
Khammam,Kalluru,09-02-2020,0,21.9,32.2,55.1,91.5,5.9,0
Khammam,Kalluru,10-02-2020,0,21.9,27.5,73.2,100,4.8,0
Khammam,Kalluru,11-02-2020,0.6,22.5,30.1,61.1,96.5,1.3,0
Khammam,Kalluru,12-02-2020,0,22.4,33.3,59,100,0.2,0
Khammam,Kalluru,13-02-2020,0,19,32.6,55.9,96.6,0.2,0
Khammam,Kalluru,14-02-2020,0,20.1,34.7,40.9,90.1,7.5,0
Khammam,Kalluru,15-02-2020,0,21.8,35.2,34.8,91,0.3,0
Khammam,Kalluru,16-02-2020,0,22.4,35.2,40,98.3,0.1,0
Khammam,Kalluru,17-02-2020,0,21.8,35.7,42.5,95.7,4.5,0
Khammam,Kalluru,18-02-2020,0,21.8,32.6,48.9,95.6,0.2,0
Khammam,Kalluru,19-02-2020,0,22.4,33.1,50.1,97.1,2.3,0
Khammam,Kalluru,20-02-2020,0,22.4,32.6,55.1,96.7,8,0
Khammam,Kalluru,21-02-2020,0,21.8,33.1,54.8,99.9,0.4,0
Khammam,Kalluru,22-02-2020,0,21.8,33.2,55,95.5,1.8,0
Khammam,Kalluru,23-02-2020,0,22.1,33.3,48.9,96.2,2.9,0
Khammam,Kalluru,24-02-2020,0,22.4,35.8,55.2,97.8,5.6,0
Khammam,Kalluru,25-02-2020,0,22.4,35.7,41.7,96.5,0.1,0
Khammam,Kalluru,26-02-2020,0,22.4,34.8,57.3,99.9,1.7,0
Khammam,Kalluru,27-02-2020,0,22.8,34.9,56.7,96.9,0.1,0
Khammam,Kalluru,28-02-2020,0,22.4,34.9,46.8,96.2,0.3,0
Khammam,Kalluru,29-02-2020,0,22.4,34.9,51.6,98.8,8.3,0
Khammam,Kalluru,01-03-2020,0,22.4,35,49.8,99.9,1.6,0
Khammam,Kalluru,02-03-2020,0,22.4,35.6,55.2,96.2,0.6,0
Khammam,Kalluru,03-03-2020,0,22.4,33.3,63.1,97,0.1,0
Khammam,Kalluru,04-03-2020,0,24.5,35.7,56.9,98.2,0.3,0
Khammam,Kalluru,05-03-2020,0,22.4,35.3,47.1,99.9,4,0
Khammam,Kalluru,06-03-2020,0,24.9,35.5,58.1,97,10.8,0
Khammam,Kalluru,07-03-2020,0.9,24.9,33.1,59.4,97.5,14.8,0
