,District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
29537,Nizamabad,Rudrur,20-11-2019,0,17.1,31.8,40.3,94,0,0.1
29538,Nizamabad,Varni,20-11-2019,0,16.4,32.3,44.5,95.1,0,1
29539,Nizamabad,Nizamabad_Rural,20-11-2019,0,16.6,32,48,98,0,0.2
29540,Nizamabad,Nizamabad_South,20-11-2019,0,17.7,32.6,46.8,96.4,0,3.1
29541,Nizamabad,Mugpal,20-11-2019,0,17,32.6,39.6,90.8,0,3.4
29542,Nizamabad,Dichpalle,20-11-2019,0,17.6,31,47,93.2,0,5.9
29543,Nizamabad,Indalwai,20-11-2019,0,15.7,31.4,48.2,100,0,4.6
29544,Nizamabad,Dharpalle,20-11-2019,0,16.8,30.9,47.3,97.6,0,6.1
29545,Nizamabad,Bheemgal,20-11-2019,0,17.7,31.1,44.1,95.7,0,1.3
29546,Nizamabad,Sirkonda,20-11-2019,0,16.7,32.3,47.4,98.2,0,7.9
29547,Nizamabad,Mosra,20-11-2019,0,17,31,46.5,94.5,0,0.7
29548,Nizamabad,Chandur,20-11-2019,0,15.8,31.8,49.9,100,0,0.1
29631,Warangal Rural,Parkal,20-11-2019,0,20.1,32.4,40.6,100,0,4.3
29632,Warangal Rural,Shayampet,20-11-2019,0,19.3,32.3,51.6,100,0,5.7
29633,Warangal Rural,Damera,20-11-2019,0,19.1,32,49.1,100,0.1,4.6
29634,Warangal Rural,Geesugonda,20-11-2019,0,20.8,32.3,51.4,95.8,0,0.9
29635,Warangal Rural,Atmakur,20-11-2019,0,21.8,32.9,63.1,100,0,7.4
29636,Warangal Rural,Duggondi,20-11-2019,0,21.8,35.3,59.5,99.9,0,4.7
29637,Warangal Rural,Nallabelly,20-11-2019,0,22,35.5,55.2,99.9,0,4.5
29638,Warangal Rural,Narsampet,20-11-2019,0,22.4,34.7,55,99.9,0,7.4
29639,Warangal Rural,Khanapur,20-11-2019,0,19.2,31.6,56.5,96.3,0,1.8
29640,Warangal Rural,Chennaraopeta,20-11-2019,0,18.9,31.9,57,99.3,0,0.8
29641,Warangal Rural,Sangem,20-11-2019,0,19.7,33.2,46.8,100,0,2.7
29642,Warangal Rural,Wardhannapet,20-11-2019,0,21.1,32.6,53.9,99.9,0,2.9
29643,Warangal Rural,Raiparthy,20-11-2019,0,22.4,34.9,37.8,96.8,0,6.8
29644,Warangal Rural,Parvathagiri,20-11-2019,0,20,31.8,53,95.2,0,11.4
29645,Warangal Rural,Nekkonda,20-11-2019,0,21.2,33.3,49.6,93.1,0,6.5
29646,Warangal Rural,Nadikuda,20-11-2019,0,19.4,31.1,53.2,97.3,0,1
29647,Warangal Urban,Bheemadevarapalle,20-11-2019,0,19.1,32.6,44.8,100,0,4.4
29648,Warangal Urban,Velair,20-11-2019,0,17.8,33.5,47.2,100,0,6.1
29649,Warangal Urban,Elkathurthi,20-11-2019,0,20.2,32.6,52.4,97.7,0,0.1
29650,Warangal Urban,Kamalapur,20-11-2019,0,19.7,33.2,43,100,0,8.2
29651,Warangal Urban,Hasanparthy,20-11-2019,0,19.4,31.7,50.7,97.3,0,5
29652,Warangal Urban,Dharmasagar,20-11-2019,0,20.6,33.3,63.3,98.6,0,6.5
29653,Warangal Urban,Khazipet,20-11-2019,0,20.2,34.5,53.4,99.9,0,1.5
29654,Warangal Urban,Hanamkonda,20-11-2019,0,22.4,33.1,54.9,99.9,0,2
29655,Warangal Urban,Warangal,20-11-2019,0,22.4,32.3,48.3,99.9,0.1,3.1
29656,Warangal Urban,Khilla_Warangal,20-11-2019,0,20.8,34.8,55.1,96.9,0,2.2
29657,Warangal Urban,Inole,20-11-2019,0,20,32.3,62.1,98,0,7.2
29658,Karimnagar,Gangadhara,20-11-2019,0,16.5,30.9,47.1,100,0,5.6
29659,Karimnagar,Ramadugu,20-11-2019,0,16.8,31.6,39.1,100,0,4.2
29660,Karimnagar,Choppadandi,20-11-2019,0,18,31.8,47.6,98,0,1.8
29661,Karimnagar,Karimnagar_Rural,20-11-2019,0,18,31.6,47.4,98.2,0,5
29662,Karimnagar,Kothapalle,20-11-2019,0,18.2,31.2,47.9,100,0,6
29663,Karimnagar,Gannervaram,20-11-2019,0,18,32.2,45.7,97,0,4.4
29664,Karimnagar,Karimnagar,20-11-2019,0,19.8,33.4,41.6,96.9,0,1.1
29665,Karimnagar,Manakondur,20-11-2019,0,18.6,32.1,48.1,99.1,0,5.7
29666,Karimnagar,Thimmapur,20-11-2019,0,19.2,33.2,49,100,0,3.3
29667,Karimnagar,Chigurumamidi,20-11-2019,0,17.6,33.2,37.1,100,0,2.2
29668,Karimnagar,V_Saidapur,20-11-2019,0,19.6,32.9,36.5,100,0,4.4
29669,Karimnagar,Shankarapatnam,20-11-2019,0,19.2,33,38.9,100,0,8.6
29670,Karimnagar,Veenavanka,20-11-2019,0,17.9,32.5,46.1,93.9,0,1
29671,Karimnagar,Huzurabad,20-11-2019,0,20.1,32.3,39.8,99.4,0,8.6
29672,Karimnagar,Jammikunta,20-11-2019,0,19.1,32.9,45.4,96,0,2.8
29673,Karimnagar,Ellandakunta,20-11-2019,0,19.6,33.3,45,98.4,0,6.3
29998,Khammam,Singareni,20-11-2019,0,20.9,34.6,62.7,96.9,0,1.9
29999,Khammam,Kamepalle,20-11-2019,0,21.3,34.6,53.4,92,0,0.6
30000,Khammam,Raghunadhapalem,20-11-2019,0,22,33,58.2,97.7,0,0.9
30001,Khammam,Khammam_Rural,20-11-2019,0,24,34.1,59.2,98.6,0,0.9
30002,Khammam,Thirumalayapalem,20-11-2019,0,21.5,32.7,55.9,98.7,0,9
30003,Khammam,Kusumanchi,20-11-2019,0,22.4,33,64,98.4,0,9
30004,Khammam,Nelakondapalle,20-11-2019,0,22.9,34.6,51.4,100,0,4
30005,Khammam,Mudigonda,20-11-2019,0,23.3,34.4,51.3,99.2,0,4
30006,Khammam,Chinthakani,20-11-2019,0,21.7,34,52.3,99.9,0,5.4
30007,Khammam,Khammam_Urban,20-11-2019,0,23.8,34.5,58.9,98.6,0,0.9
30008,Khammam,Konijerla,20-11-2019,0,22.8,33.5,61.4,97.8,0,6.7
30009,Khammam,Enkuru,20-11-2019,0,21.2,35.6,52.8,92.8,0,4.7
30010,Khammam,Kalluru,20-11-2019,0,22.8,32.8,60.9,95,0,3.8
30011,Khammam,Penuballi,20-11-2019,0,21.3,34.4,46.5,94.6,0,7.4
30012,Khammam,Sathupalle,20-11-2019,0,21,33.7,57.9,99.2,0,3.3
30013,Khammam,Vemsoor,20-11-2019,0,21.5,32.6,51.9,91.8,0,4.6
30014,Khammam,Thallada,20-11-2019,0,24.3,33,64.8,90.7,0,7.3
30015,Khammam,Wyra,20-11-2019,0,23.4,32.6,63.5,89.3,0,6.5
30016,Khammam,Bonakal,20-11-2019,0,21.8,34.8,53.6,100,0,5.4
30017,Khammam,Madhira,20-11-2019,0,22.2,32.8,57.3,100,0,8
30018,Khammam,Yerrupalem,20-11-2019,0,22,33,73.2,82.2,0,4.6
30039,Adilabad,Bheempoor,21-11-2019,0,13.9,31.1,47.6,97.6,0,1.5
30040,Adilabad,Jainad,21-11-2019,0,14.5,30.9,45.5,99.1,0,4.4
30041,Adilabad,Bela,21-11-2019,0,15.9,30.7,59.4,86.9,0,7.1
30042,Adilabad,Gadiguda,21-11-2019,0,16.1,30.5,56.8,99.9,0,4.2
30043,Adilabad,Narnoor,21-11-2019,0,17.4,29.8,41.7,97,0,2.2
30044,Adilabad,Inderavelly,21-11-2019,0,17.6,30.3,46.5,95.5,0.4,8.3
30045,Adilabad,Gudihathnur,21-11-2019,0,16.6,31.5,47.6,89.7,0,5.8
30046,Adilabad,Adilabad Rural,21-11-2019,0,19.3,30.7,54.6,97.3,0.1,5.9
30047,Adilabad,Adilabad Urban,21-11-2019,0,15,31.1,43.4,99.6,0,4.6
30048,Adilabad,Mavala,21-11-2019,0,14.9,30.6,33.6,100,0,7.9
30049,Adilabad,Tamsi,21-11-2019,0,14.1,30.8,42.3,97.8,0,6.6
30050,Adilabad,Talamadugu,21-11-2019,0,15,31.1,41,96.8,0,10.1
30051,Adilabad,Bazarhathnoor,21-11-2019,0,13.9,29.7,45.5,98.7,0,9.1
30052,Adilabad,Boath,21-11-2019,0,14.8,30.7,41.1,90.7,0,16.7
30053,Adilabad,Neradigonda,21-11-2019,0,15.1,32.3,41.3,99.9,0,7.9
30054,Adilabad,Ichoda,21-11-2019,0,15.6,30.7,46.7,94.7,0,1.4
30055,Adilabad,Sirikonda,21-11-2019,0,16.2,31.3,42.2,95.7,0,1.4
30056,Adilabad,Utnur,21-11-2019,0,16.2,30.4,40.1,98.7,0,2.1
30109,Nizamabad,Navipet,21-11-2019,0,17.8,30.9,43.1,100,0,10
30110,Nizamabad,Nandipet,21-11-2019,0,18.4,30.9,46.1,98.8,0,5.8
30111,Nizamabad,Armur,21-11-2019,0,17.3,30.6,42.6,96.9,0,12.1
30112,Nizamabad,Balkonda,21-11-2019,0,17.8,29.8,48.9,83,0,1.3
30113,Nizamabad,Mupkal,21-11-2019,0,14.2,32.3,38.9,96.5,0,0.4
30114,Nizamabad,Mendora,21-11-2019,0,17.5,30.6,43.9,96.3,0,1.2
30115,Nizamabad,Yergatla,21-11-2019,0,17.5,32,38,100,0,2.5
30116,Nizamabad,Kammarpalle,21-11-2019,0,18.3,30.3,44.7,96.3,0,3
30117,Nizamabad,Mortad,21-11-2019,0,17,31.1,34.5,100,0,3.5
30118,Nizamabad,Vailpur,21-11-2019,0,17.8,31.5,43.9,97.7,0,1.3
30119,Nizamabad,Jakranpalle,21-11-2019,0,17.8,30.6,46.9,98.8,0,4
30120,Nizamabad,Makloor,21-11-2019,0,17.9,32.8,41.3,96.2,0,3.3
30121,Nizamabad,Nizamabad_North,21-11-2019,0,19.2,31.5,42,94,0,0.1
30122,Nizamabad,Yeda_Palle,21-11-2019,0,19,31,39.1,93.9,0,5.7
30123,Nizamabad,Ranjal,21-11-2019,0,18,32.4,41.7,100,0,6
30124,Nizamabad,Bodhan,21-11-2019,0,17,32.2,38.8,94.2,0,4.7
30125,Nizamabad,Kotgiri,21-11-2019,0,17.5,31.3,38.3,90.1,0,0.1
30126,Nizamabad,Rudrur,21-11-2019,0,18,31,38.3,75.4,0,0.1
30127,Nizamabad,Varni,21-11-2019,0,18.9,32.2,46.4,92.7,0,1.6
30128,Nizamabad,Nizamabad_Rural,21-11-2019,0,16.9,29.9,46,98,0,0.2
30129,Nizamabad,Nizamabad_South,21-11-2019,0,20.6,33.2,46.6,99.9,0,0.1
30130,Nizamabad,Mugpal,21-11-2019,0,17.3,29.8,46.6,90.9,0,5.1
30131,Nizamabad,Dichpalle,21-11-2019,0,18.5,30,49.4,92.7,0,9.6
30132,Nizamabad,Indalwai,21-11-2019,0,17.3,29.6,52.8,100,0,6.1
30133,Nizamabad,Dharpalle,21-11-2019,0,18.2,31.7,47.8,97.4,0,3.6
30134,Nizamabad,Bheemgal,21-11-2019,0,18.4,30.9,46.2,95.8,0,0.8
30135,Nizamabad,Sirkonda,21-11-2019,0,18.7,32.4,52.3,98.5,0,10.6
30136,Nizamabad,Mosra,21-11-2019,0,18.3,30.9,45.2,93.7,0,1.4
30137,Nizamabad,Chandur,21-11-2019,0,17.8,30.3,44.3,98.3,0,0.2
30220,Warangal Rural,Parkal,21-11-2019,0,20.6,30.7,45,100,0,2.5
30221,Warangal Rural,Shayampet,21-11-2019,0,20,31.7,50.2,100,0,4.5
30222,Warangal Rural,Damera,21-11-2019,0,20.2,31,55.2,100,0,3.4
30223,Warangal Rural,Geesugonda,21-11-2019,0,21.3,31.7,59.7,95.6,0,4.2
30224,Warangal Rural,Atmakur,21-11-2019,0,21.8,32.6,54.4,99.9,0,7.8
30225,Warangal Rural,Duggondi,21-11-2019,0,21.8,35.4,58.5,99.9,0,4.2
30226,Warangal Rural,Nallabelly,21-11-2019,0,21.8,34,60.8,99.9,0,5.6
30227,Warangal Rural,Narsampet,21-11-2019,0,20.8,32.9,55,99.9,0,4
30228,Warangal Rural,Khanapur,21-11-2019,0,19.4,30.2,58.5,96.6,0,1.2
30229,Warangal Rural,Chennaraopeta,21-11-2019,0,19.3,30.9,58.6,98.8,0,0.8
30230,Warangal Rural,Sangem,21-11-2019,0,20,32.1,56.2,100,0,5.2
30231,Warangal Rural,Wardhannapet,21-11-2019,0,21.5,33.3,62.9,99.9,0,2.8
30232,Warangal Rural,Raiparthy,21-11-2019,0,22.2,33.2,55,95.8,0,6.1
30233,Warangal Rural,Parvathagiri,21-11-2019,0,19.5,30.5,56.8,95.2,0,9.8
30234,Warangal Rural,Nekkonda,21-11-2019,0,19.7,32.5,51.3,93.1,0,4.5
30235,Warangal Rural,Nadikuda,21-11-2019,0,20.1,32.6,59.7,97.5,0,1.3
30236,Warangal Urban,Bheemadevarapalle,21-11-2019,0,20.2,32.8,47.2,100,0,7.3
30237,Warangal Urban,Velair,21-11-2019,0,18.7,31,55,100,0,4.8
30238,Warangal Urban,Elkathurthi,21-11-2019,0,21.7,32.2,56.1,98.6,0,7.4
30239,Warangal Urban,Kamalapur,21-11-2019,0,20.7,32.6,48.2,100,0,11.2
30240,Warangal Urban,Hasanparthy,21-11-2019,0,20.4,31.9,50.4,97,0,8.2
30241,Warangal Urban,Dharmasagar,21-11-2019,0,21.8,31.4,57,93.6,0,7.3
30242,Warangal Urban,Khazipet,21-11-2019,0,20.8,33.4,56.3,99.9,0,1.2
30243,Warangal Urban,Hanamkonda,21-11-2019,0,22.4,32.1,59.3,99.9,0,3.6
30244,Warangal Urban,Warangal,21-11-2019,0,22.4,31.9,53.9,99.9,0,3.4
30245,Warangal Urban,Khilla_Warangal,21-11-2019,0,21.5,32.6,55.7,96.9,0,3.8
30246,Warangal Urban,Inole,21-11-2019,0,20.7,31.6,59.7,98.6,0,7.8
30247,Karimnagar,Gangadhara,21-11-2019,0,17.5,30.8,52.4,93.4,0,6.8
30248,Karimnagar,Ramadugu,21-11-2019,0,17.4,31.8,42.5,100,0,4.2
30249,Karimnagar,Choppadandi,21-11-2019,0,18.6,32.5,53.1,98.1,0,3
30250,Karimnagar,Karimnagar_Rural,21-11-2019,0,19.1,30.3,56.1,97.7,0,4.8
30251,Karimnagar,Kothapalle,21-11-2019,0,18.9,31.1,49.6,100,0,4.2
30252,Karimnagar,Gannervaram,21-11-2019,0,18.3,31.3,47.2,97.3,0,0.4
30253,Karimnagar,Karimnagar,21-11-2019,0,20.4,31,50.9,97.6,0,4.6
30254,Karimnagar,Manakondur,21-11-2019,0,19.3,31.6,55.6,97.9,0,9.3
30255,Karimnagar,Thimmapur,21-11-2019,0,20,30.9,60.8,100,0,5.4
30256,Karimnagar,Chigurumamidi,21-11-2019,0,18.9,32.8,46.5,100,0,4.2
30257,Karimnagar,V_Saidapur,21-11-2019,0,21.1,31.9,39.7,100,0,5.6
30258,Karimnagar,Shankarapatnam,21-11-2019,0,20.5,32.4,46.4,100,0,6.4
30259,Karimnagar,Veenavanka,21-11-2019,0,19.4,30.8,54.6,93.9,0,2.7
30260,Karimnagar,Huzurabad,21-11-2019,0,21.6,30.9,43.3,99.2,0,7.1
30261,Karimnagar,Jammikunta,21-11-2019,0,20.2,32.5,50,95.9,0,4.5
30262,Karimnagar,Ellandakunta,21-11-2019,0,21,33.2,52.1,98.5,0,8.4
30587,Khammam,Singareni,21-11-2019,0,20.6,35.7,51.6,97.3,0,0.7
30588,Khammam,Kamepalle,21-11-2019,0,20.5,33.4,52,92.7,0,0.7
30589,Khammam,Raghunadhapalem,21-11-2019,0,20.6,32.4,57.7,98.2,0,1
30590,Khammam,Khammam_Rural,21-11-2019,0,22.3,32.8,63.8,97.8,0,0.6
30591,Khammam,Thirumalayapalem,21-11-2019,0,20.3,31.8,55.4,98.8,0,11.2
30592,Khammam,Kusumanchi,21-11-2019,0,21.6,35.1,61.2,98.4,0,9
30593,Khammam,Nelakondapalle,21-11-2019,0,22.3,33.6,54,100,0,0.1
30594,Khammam,Mudigonda,21-11-2019,0,22.2,33.6,55,99.1,0,3.5
30595,Khammam,Chinthakani,21-11-2019,0,20.9,32.5,56.3,99.7,0,8.7
30596,Khammam,Khammam_Urban,21-11-2019,0,22.2,32.9,61.9,97.9,0,0.6
30597,Khammam,Konijerla,21-11-2019,0,21.2,32.4,58.9,96.6,0,10.8
30598,Khammam,Enkuru,21-11-2019,0,21.1,34,54.2,92.7,0,7.2
30599,Khammam,Kalluru,21-11-2019,0,20.5,32.6,46.8,94.4,0,9.8
30600,Khammam,Penuballi,21-11-2019,0,21,33.3,46.2,94.5,0,11.1
30601,Khammam,Sathupalle,21-11-2019,0,20.8,32.7,57.1,98.8,0,6.2
30602,Khammam,Vemsoor,21-11-2019,0,21.1,32.4,52.1,90.6,0,6.1
30603,Khammam,Thallada,21-11-2019,0,21,31.9,58.3,99.1,0,8.4
30604,Khammam,Wyra,21-11-2019,0,21,32.2,61.5,95.9,0,7.9
30605,Khammam,Bonakal,21-11-2019,0,24.3,34.6,53.9,98.5,0,7.1
30606,Khammam,Madhira,21-11-2019,0,21.2,31.6,58.5,99.8,0,4.5
30607,Khammam,Yerrupalem,21-11-2019,0,21.2,32.3,70.3,96.4,0,7.5
30628,Adilabad,Bheempoor,22-11-2019,0,14.1,31.4,48.5,97.6,0,2
30629,Adilabad,Jainad,22-11-2019,0,15.2,31.1,49.5,99,0,6.2
30630,Adilabad,Bela,22-11-2019,0,16,30.2,63,87.3,0.1,9.6
30631,Adilabad,Gadiguda,22-11-2019,0,16.6,30,61,99.9,0.1,5.3
30632,Adilabad,Narnoor,22-11-2019,0,17.2,30.1,48.6,87.8,0,2.1
30633,Adilabad,Inderavelly,22-11-2019,0,17.4,32.1,48.6,93.3,0,9.7
30634,Adilabad,Gudihathnur,22-11-2019,0,16.3,31.2,50.5,87.3,0,3.8
30635,Adilabad,Adilabad Rural,22-11-2019,0,18.4,32.1,57.7,98,0,5.2
30636,Adilabad,Adilabad Urban,22-11-2019,0,15.7,31.3,46,99.4,0,4.3
30637,Adilabad,Mavala,22-11-2019,0,15.5,30.6,38.2,100,0,4.6
30638,Adilabad,Tamsi,22-11-2019,0,14.4,30.9,46.3,97.8,0,4
30639,Adilabad,Talamadugu,22-11-2019,0,16.2,32,44,96.8,0,5.7
30640,Adilabad,Bazarhathnoor,22-11-2019,0,14.8,30.2,44.3,99.4,0,9.2
30641,Adilabad,Boath,22-11-2019,0,15.5,30.2,44.2,91.2,0,16.8
30642,Adilabad,Neradigonda,22-11-2019,0,15.6,32.6,50,99.9,0,5.3
30643,Adilabad,Ichoda,22-11-2019,0,16,31.1,47.6,94.2,0,1.8
30644,Adilabad,Sirikonda,22-11-2019,0,16.6,31.1,44.8,95.9,0,1.8
30645,Adilabad,Utnur,22-11-2019,0,15.6,29.9,48,98,0,1.7
30698,Nizamabad,Navipet,22-11-2019,0,17.3,30.1,56.3,100,0,8.4
30699,Nizamabad,Nandipet,22-11-2019,0,18.4,30.1,62.9,100,0,5.5
30700,Nizamabad,Armur,22-11-2019,0,17.7,29.4,54.3,99.5,0,10.3
30701,Nizamabad,Balkonda,22-11-2019,0,18.2,29,58.3,83.7,0,1.6
30702,Nizamabad,Mupkal,22-11-2019,0,15.1,31.2,48.5,98,0,0.4
30703,Nizamabad,Mendora,22-11-2019,0,18,29.7,52.2,96.8,0,1.8
30704,Nizamabad,Yergatla,22-11-2019,0,17.4,31.6,44.2,100,0,3.1
30705,Nizamabad,Kammarpalle,22-11-2019,0,18.1,29.4,54.7,98.3,0,3
30706,Nizamabad,Mortad,22-11-2019,0,17.1,29.7,44.9,100,0,4.1
30707,Nizamabad,Vailpur,22-11-2019,0,17.3,30.4,53.5,98.2,0,1.1
30708,Nizamabad,Jakranpalle,22-11-2019,0,17.7,30.3,57.9,98.4,0,4.1
30709,Nizamabad,Makloor,22-11-2019,0,16.9,32.2,50.3,97.9,0,3.6
30710,Nizamabad,Nizamabad_North,22-11-2019,0,18.8,30.3,53,96,0,0.1
30711,Nizamabad,Yeda_Palle,22-11-2019,0,18,30.6,48.6,99.5,0,5.8
30712,Nizamabad,Ranjal,22-11-2019,0,17.9,30.8,51.6,100,0,5.5
30713,Nizamabad,Bodhan,22-11-2019,0,17.5,31.1,48.1,95.6,0,4.2
30714,Nizamabad,Kotgiri,22-11-2019,0,16.9,28.6,48.2,90.1,0,0.3
30715,Nizamabad,Rudrur,22-11-2019,0,18.1,29.6,49.6,95,0,0.3
30716,Nizamabad,Varni,22-11-2019,0,17.4,31.2,50.6,95.2,0,1.2
30717,Nizamabad,Nizamabad_Rural,22-11-2019,0,17.2,29.5,54,98,0,0.2
30718,Nizamabad,Nizamabad_South,22-11-2019,0,18.5,33.3,54.6,99.9,0,3
30719,Nizamabad,Mugpal,22-11-2019,0,17,29.3,50,91.1,0,5.9
30720,Nizamabad,Dichpalle,22-11-2019,0,17.5,30.3,55.9,93.2,0,7.4
30721,Nizamabad,Indalwai,22-11-2019,0,16.4,29.2,57.9,100,0,6.1
30722,Nizamabad,Dharpalle,22-11-2019,0,17.4,30.9,51,97.8,0,5.2
30723,Nizamabad,Bheemgal,22-11-2019,0,18.1,30.3,54.2,96.6,0,1
30724,Nizamabad,Sirkonda,22-11-2019,0,18,30.6,57,99.3,0,6.8
30725,Nizamabad,Mosra,22-11-2019,0,18.1,29.7,56.8,94.2,0,1
30726,Nizamabad,Chandur,22-11-2019,0,17.6,29.9,53.1,94.8,0,0.2
30809,Warangal Rural,Parkal,22-11-2019,0,20.4,30.7,50.2,100,0,5.2
30810,Warangal Rural,Shayampet,22-11-2019,0,19.7,30.6,52.1,100,0,6.3
30811,Warangal Rural,Damera,22-11-2019,0,19.3,30.4,56.2,99.9,0,4.6
30812,Warangal Rural,Geesugonda,22-11-2019,0,20.7,30.9,57.6,95.6,0,6.4
30813,Warangal Rural,Atmakur,22-11-2019,0,19.8,32.5,62.7,99.9,0,9.6
30814,Warangal Rural,Duggondi,22-11-2019,0,19.8,32.6,62.7,99.9,0,4.3
30815,Warangal Rural,Nallabelly,22-11-2019,0,19.2,32.2,58.2,100,0,6.4
30816,Warangal Rural,Narsampet,22-11-2019,0,19.8,33.1,55,99.9,0,5.3
30817,Warangal Rural,Khanapur,22-11-2019,0,18.9,29.9,61,96.1,0,1.5
30818,Warangal Rural,Chennaraopeta,22-11-2019,0,18.3,30.6,58.2,98.6,0,1.8
30819,Warangal Rural,Sangem,22-11-2019,0,19.4,31.8,53,100,0,3.4
30820,Warangal Rural,Wardhannapet,22-11-2019,0,21.5,32.9,58.6,99.9,0,2
30821,Warangal Rural,Raiparthy,22-11-2019,0,20.7,31.7,55.1,97.6,0,4
30822,Warangal Rural,Parvathagiri,22-11-2019,0,19.2,30.3,56.2,95.1,0,5.3
30823,Warangal Rural,Nekkonda,22-11-2019,0,19.3,31,55.6,93,0,5.7
30824,Warangal Rural,Nadikuda,22-11-2019,0,19.3,30.5,62.9,97.2,0,0.4
30825,Warangal Urban,Bheemadevarapalle,22-11-2019,0,19.2,32.9,43.5,100,0,7.9
30826,Warangal Urban,Velair,22-11-2019,0,17.3,31.4,52.3,100,0,6.9
30827,Warangal Urban,Elkathurthi,22-11-2019,0,20.2,30.7,60.9,98.7,0,9.4
30828,Warangal Urban,Kamalapur,22-11-2019,0,19.9,32.7,52.1,100,0,6.8
30829,Warangal Urban,Hasanparthy,22-11-2019,0,19.4,30.3,56.3,96.9,0,8.3
30830,Warangal Urban,Dharmasagar,22-11-2019,0,20,31.3,57,98.9,0,6.1
30831,Warangal Urban,Khazipet,22-11-2019,0,19.9,32.6,59.4,99.9,0,0.5
30832,Warangal Urban,Hanamkonda,22-11-2019,0,22.4,33.2,63.1,99.9,0,2.2
30833,Warangal Urban,Warangal,22-11-2019,0,22.4,31.9,52,99.2,0,3.4
30834,Warangal Urban,Khilla_Warangal,22-11-2019,0,19.8,31.2,55.2,96.9,0,2.9
30835,Warangal Urban,Inole,22-11-2019,0,19.2,31.4,61.2,95.8,0,11.6
30836,Karimnagar,Gangadhara,22-11-2019,0,17.1,30.5,60.2,99.8,0,6.3
30837,Karimnagar,Ramadugu,22-11-2019,0,17.4,31,48.7,100,0,5.3
30838,Karimnagar,Choppadandi,22-11-2019,0,17.9,30.5,57.4,98.1,0,2.8
30839,Karimnagar,Karimnagar_Rural,22-11-2019,0,17.8,30.4,56.2,98.5,0,5.4
30840,Karimnagar,Kothapalle,22-11-2019,0,18.7,33.2,51.7,100,0,2.4
30841,Karimnagar,Gannervaram,22-11-2019,0,18.2,29.8,54.6,97.5,0,5.9
30842,Karimnagar,Karimnagar,22-11-2019,0,19.7,30.5,51.9,98.5,0,2.5
30843,Karimnagar,Manakondur,22-11-2019,0,18.8,30.8,57.8,99.2,0,7.5
30844,Karimnagar,Thimmapur,22-11-2019,0,20.1,31.1,63.4,100,0,4.6
30845,Karimnagar,Chigurumamidi,22-11-2019,0,17.8,32.8,47.6,100,0,4.1
30846,Karimnagar,V_Saidapur,22-11-2019,0,19.2,31.5,39.9,100,0,10.9
30847,Karimnagar,Shankarapatnam,22-11-2019,0,19.3,31.9,44.1,100,0,8.7
30848,Karimnagar,Veenavanka,22-11-2019,0,18.5,29.8,55.2,93.9,0,7.5
30849,Karimnagar,Huzurabad,22-11-2019,0,20.8,30,41.4,99.9,0,6.4
30850,Karimnagar,Jammikunta,22-11-2019,0,19.3,32.5,51.8,96.2,0,5.4
30851,Karimnagar,Ellandakunta,22-11-2019,0,19.6,32.3,52.2,98.7,0,7.1
31176,Khammam,Singareni,22-11-2019,0,19.7,34.3,49.1,96,0,1.9
31177,Khammam,Kamepalle,22-11-2019,0,19.4,33.6,51.9,92.3,0,1.4
31178,Khammam,Raghunadhapalem,22-11-2019,0,19.3,31.1,57.7,97.9,0,0.8
31179,Khammam,Khammam_Rural,22-11-2019,0,22.1,32.5,58,97.8,0,0.8
31180,Khammam,Thirumalayapalem,22-11-2019,0,19,31.4,52.8,99,0,13.5
31181,Khammam,Kusumanchi,22-11-2019,0,21.2,32.8,57.2,97.2,0,13.5
31182,Khammam,Nelakondapalle,22-11-2019,0,21.4,31.9,54,100,0,0.9
31183,Khammam,Mudigonda,22-11-2019,0,21.6,32.9,54.7,98.7,0,5.8
31184,Khammam,Chinthakani,22-11-2019,0,19.8,32.5,53.1,99.6,0,0.5
31185,Khammam,Khammam_Urban,22-11-2019,0,21.5,32.7,57.3,98.1,0,0.8
31186,Khammam,Konijerla,22-11-2019,0,20.2,32,57.7,96.4,0,10.8
31187,Khammam,Enkuru,22-11-2019,0,19.9,33.9,51.9,92.8,0,7.6
31188,Khammam,Kalluru,22-11-2019,0,19.2,32.6,50.8,77.5,0,1.4
31189,Khammam,Penuballi,22-11-2019,0,19.2,33.3,48,94.6,0,8.9
31190,Khammam,Sathupalle,22-11-2019,0,19.8,32.2,55.8,99.2,0,6.4
31191,Khammam,Vemsoor,22-11-2019,0,19.5,33.6,48.4,91.6,0,7.1
31192,Khammam,Thallada,22-11-2019,0,20.1,31.9,56.5,99,0,5.9
31193,Khammam,Wyra,22-11-2019,0,20.1,31.4,59.2,95.5,0,8
31194,Khammam,Bonakal,22-11-2019,0,21.3,34.6,50.2,100,0,6.8
31195,Khammam,Madhira,22-11-2019,0,19.7,31.3,54.3,100,0,9
31196,Khammam,Yerrupalem,22-11-2019,0,18.9,32.5,70.3,98.5,0,10.3
31217,Adilabad,Bheempoor,23-11-2019,0,13,30.9,46.3,97.6,0,1.1
31218,Adilabad,Jainad,23-11-2019,0,13.9,30.3,47.3,99.3,0,3.4
31219,Adilabad,Bela,23-11-2019,0,15.2,30.2,60.2,87.7,0.1,9.4
